GAME_ID,TEAM_NAME_HOME,TEAM_NAME_AWAY,TEAM_ELO_BEFORE_HOME,TEAM_ELO_BEFORE_AWAY,TEAM_ELO_AFTER_HOME,TEAM_ELO_AFTER_AWAY
21700972,Charlotte Hornets,Brooklyn Nets,1488.009888497861,1347.5440889759352,1475.447551736477,1360.1064257373193
21700975,Oklahoma City Thunder,Phoenix Suns,1564.8778233145229,1281.5620425572263,1568.8211193032246,1277.6187465685246
21700976,Golden State Warriors,San Antonio Spurs,1729.1820688026323,1585.4323900397508,1731.4595605590916,1583.1548982832915
21700973,Miami Heat,Philadelphia 76ers,1503.5434196775357,1533.5758502112963,1511.9872101749131,1525.1320597139188
21700974,Minnesota Timberwolves,Boston Celtics,1552.4763197233365,1612.1201083059466,1547.7403449979442,1616.8560830313388
21700977,Detroit Pistons,Chicago Bulls,1430.5327840647278,1390.4730562370041,1440.01398740728,1380.991852894452
21700978,Indiana Pacers,Atlanta Hawks,1517.3384690254084,1374.4869520322206,1525.1849806306539,1366.6404404269751
21700985,Sacramento Kings,Orlando Magic,1310.6092660446175,1362.3674930233476,1317.6663560445143,1355.3104030234508
21700986,LA Clippers,Cleveland Cavaliers,1562.150572426922,1524.709462852576,1570.927837875773,1515.932197403725
21700982,New Orleans Pelicans,Washington Wizards,1530.0977853171146,1546.2143198798767,1516.1737923317037,1560.1383128652876
21700980,Memphis Grizzlies,Utah Jazz,1360.8239957700898,1590.9040334176705,1355.551423371374,1596.1766058163862
21700983,Denver Nuggets,Los Angeles Lakers,1550.5773169479971,1449.6114927629983,1555.4985549110731,1444.6902547999223
21700984,Portland Trail Blazers,Golden State Warriors,1571.7172951907078,1731.4595605590916,1588.0220350232023,1715.154820726597
21700979,Toronto Raptors,Houston Rockets,1705.8981415176092,1741.4211354042914,1710.8120913220487,1736.507185599852
21700981,Milwaukee Bucks,New York Knicks,1485.5177470550625,1386.3229843959732,1490.1482346310868,1381.692496819949
21700989,Dallas Mavericks,Memphis Grizzlies,1416.988672321904,1355.551423371374,1431.634129679018,1340.90596601426
21700991,LA Clippers,Orlando Magic,1570.927837875773,1355.3104030234508,1573.4473584977707,1352.7908824014532
21700987,Charlotte Hornets,Phoenix Suns,1475.447551736477,1277.6187465685246,1478.0204734804147,1275.0458248245868
21700990,Oklahoma City Thunder,San Antonio Spurs,1568.8211193032246,1583.1548982832915,1577.479868111998,1574.496149474518
21700988,Miami Heat,Washington Wizards,1511.9872101749131,1560.1383128652876,1530.3263058725659,1541.7992171676349
21700992,New York Knicks,Toronto Raptors,1381.692496819949,1710.8120913220487,1376.95154391242,1715.5530442295776
21700997,Dallas Mavericks,Houston Rockets,1431.634129679018,1736.507185599852,1426.8156359326051,1741.325679346265
21700998,Boston Celtics,Indiana Pacers,1616.8560830313388,1525.1849806306539,1615.0771102919493,1526.9639533700433
21700994,Minnesota Timberwolves,Golden State Warriors,1547.7403449979442,1715.154820726597,1556.4413432937222,1706.4538224308192
21700996,Denver Nuggets,Sacramento Kings,1555.4985549110731,1317.6663560445143,1560.3360104250573,1312.82890053053
21700993,Atlanta Hawks,Chicago Bulls,1366.6404404269751,1380.991852894452,1362.0210002736148,1385.6112930478123
21700999,Brooklyn Nets,Philadelphia 76ers,1360.1064257373193,1525.1320597139188,1350.655030927252,1534.5834545239861
21701000,Los Angeles Lakers,Cleveland Cavaliers,1444.6902547999223,1515.932197403725,1456.93695034653,1503.6855018571173
21700995,New Orleans Pelicans,Utah Jazz,1516.1737923317037,1596.1766058163862,1506.1524162547123,1606.1979818933776
21701001,Houston Rockets,San Antonio Spurs,1741.325679346265,1574.496149474518,1746.4020587248374,1569.4197700959455
21701004,Portland Trail Blazers,Miami Heat,1588.0220350232023,1530.3263058725659,1596.766191073546,1521.5821498222222
21701002,Memphis Grizzlies,Milwaukee Bucks,1340.90596601426,1490.1482346310868,1332.8698763448606,1498.1843243004862
21701003,Oklahoma City Thunder,Sacramento Kings,1577.479868111998,1312.82890053053,1578.9642041212464,1311.3445645212817
21701015,Los Angeles Lakers,Denver Nuggets,1456.93695034653,1560.3360104250573,1466.8143254318488,1550.4586353397385
21701011,New Orleans Pelicans,Charlotte Hornets,1506.1524162547123,1478.0204734804147,1510.6520925174402,1473.5207972176868
21701012,San Antonio Spurs,Orlando Magic,1569.4197700959455,1352.7908824014532,1576.3164104317675,1345.8942420656313
21701010,Chicago Bulls,LA Clippers,1385.6112930478123,1573.4473584977707,1383.7390264001901,1575.3196251453928
21701009,New York Knicks,Dallas Mavericks,1376.95154391242,1426.8156359326051,1368.4163715469106,1435.3508082981145
21701005,Philadelphia 76ers,Indiana Pacers,1534.5834545239861,1526.9639533700433,1534.5834545239861,1526.9639533700433
21701013,Utah Jazz,Detroit Pistons,1606.1979818933776,1440.01398740728,1614.3116144682735,1431.900354832384
21701008,Brooklyn Nets,Toronto Raptors,1350.655030927252,1715.5530442295776,1348.4900353598543,1717.7180397969753
21701014,Phoenix Suns,Cleveland Cavaliers,1275.0458248245868,1503.6855018571173,1268.2674914924196,1510.4638351892845
21701006,Washington Wizards,Minnesota Timberwolves,1541.7992171676349,1556.4413432937222,1539.1485289147731,1559.092031546584
21701007,Atlanta Hawks,Oklahoma City Thunder,1362.0210002736148,1578.9642041212464,1358.0794869773092,1582.905717417552
21701019,Golden State Warriors,Los Angeles Lakers,1706.4538224308192,1466.8143254318488,1709.1281359248349,1464.1400119378332
21701017,Boston Celtics,Washington Wizards,1615.0771102919493,1539.1485289147731,1612.0251680937959,1542.2004711129266
21701016,Orlando Magic,Milwaukee Bucks,1345.8942420656313,1498.1843243004862,1356.6120718933262,1487.4664944727913
21701018,Sacramento Kings,Miami Heat,1311.3445645212817,1521.5821498222222,1318.8454589456078,1514.081255397896
21701027,Utah Jazz,Phoenix Suns,1614.3116144682735,1268.2674914924196,1617.0481927710694,1265.5309131896238
21701028,Portland Trail Blazers,Cleveland Cavaliers,1596.766191073546,1510.4638351892845,1601.696966671238,1505.5330595915925
21701022,New York Knicks,Philadelphia 76ers,1368.4163715469106,1534.5834545239861,1365.3140690934272,1537.6857569774695
21701021,Atlanta Hawks,Charlotte Hornets,1358.0794869773092,1473.5207972176868,1351.941164038476,1479.65912015652
21701020,Indiana Pacers,Toronto Raptors,1526.9639533700433,1717.7180397969753,1524.6381342721668,1720.0438588948518
21701024,Memphis Grizzlies,Chicago Bulls,1332.8698763448606,1383.7390264001901,1330.5228843101129,1386.0860184349378
21701026,Denver Nuggets,Detroit Pistons,1550.4586353397385,1431.900354832384,1554.3554519768625,1428.00353819526
21701023,Houston Rockets,LA Clippers,1746.4020587248374,1575.3196251453928,1748.8865870466411,1572.835096823589
21701025,San Antonio Spurs,New Orleans Pelicans,1576.3164104317675,1510.6520925174402,1580.5334602487644,1506.4350427004433
21701032,Oklahoma City Thunder,LA Clippers,1582.905717417552,1572.835096823589,1589.8973487798228,1565.8434654613184
21701030,Philadelphia 76ers,Brooklyn Nets,1537.6857569774695,1348.4900353598543,1539.7124284948825,1346.4633638424414
21701033,Golden State Warriors,Sacramento Kings,1709.1281359248349,1318.8454589456078,1705.824751718126,1322.1488431523167
21701029,Orlando Magic,Boston Celtics,1356.6120718933262,1612.0251680937959,1354.2462949474793,1614.3909450396427
21701034,Los Angeles Lakers,Miami Heat,1464.1400119378332,1514.081255397896,1461.785399831042,1516.4358675046872
21701031,Toronto Raptors,Dallas Mavericks,1720.0438588948518,1435.3508082981145,1721.6263304605025,1433.768336732464
21701035,Washington Wizards,Indiana Pacers,1542.2004711129266,1524.6381342721668,1548.4714379126658,1518.3671674724276
21701039,Chicago Bulls,Cleveland Cavaliers,1386.0860184349378,1505.5330595915925,1384.272563845798,1507.3465141807324
21701043,Utah Jazz,Sacramento Kings,1617.0481927710694,1322.1488431523167,1618.419726415801,1320.777309507585
21701038,New York Knicks,Charlotte Hornets,1365.3140690934272,1479.65912015652,1384.0164171740971,1460.95677207585
21701036,New Orleans Pelicans,Houston Rockets,1506.4350427004433,1748.8865870466411,1504.986872145826,1750.3347576012584
21701044,Phoenix Suns,Golden State Warriors,1265.5309131896238,1705.824751718126,1264.0117744480626,1707.3438904596871
21701041,Milwaukee Bucks,Atlanta Hawks,1487.4664944727913,1351.941164038476,1490.4572655804088,1348.9503929308585
21701045,Portland Trail Blazers,Detroit Pistons,1601.696966671238,1428.00353819526,1605.963207502356,1423.737297364142
21701040,Memphis Grizzlies,Denver Nuggets,1330.5228843101129,1554.3554519768625,1340.6426930408445,1544.2356432461308
21701042,San Antonio Spurs,Minnesota Timberwolves,1580.5334602487644,1559.092031546584,1590.8361919573579,1548.7892998379905
21701037,Brooklyn Nets,Dallas Mavericks,1346.4633638424414,1433.768336732464,1355.3966485151248,1424.8350520597805
21701046,Toronto Raptors,Oklahoma City Thunder,1721.6263304605025,1589.8973487798228,1716.0645995091181,1595.459079731207
21701048,Minnesota Timberwolves,Houston Rockets,1548.7892998379905,1750.3347576012584,1545.7273937472758,1753.3966636919731
21701047,New Orleans Pelicans,Boston Celtics,1504.986872145826,1614.3909450396427,1521.205471223469,1598.1723459619998
21701049,LA Clippers,Portland Trail Blazers,1565.8434654613184,1605.963207502356,1557.0163181789333,1614.790354784741
21701052,Philadelphia 76ers,Charlotte Hornets,1539.7124284948825,1460.95677207585,1546.9555351409754,1453.7136654297572
21701050,Cleveland Cavaliers,Milwaukee Bucks,1507.3465141807324,1490.4572655804088,1513.6359423391327,1484.1678374220085
21701051,Indiana Pacers,Los Angeles Lakers,1518.3671674724276,1461.785399831042,1524.8552550382847,1455.297312265185
21701056,San Antonio Spurs,Golden State Warriors,1590.8361919573579,1707.3438904596871,1604.200083574053,1693.979998842992
21701054,Miami Heat,Denver Nuggets,1516.4358675046872,1544.2356432461308,1524.269323187517,1536.402187563301
21701057,Sacramento Kings,Detroit Pistons,1320.777309507585,1423.737297364142,1312.1237027041395,1432.3909041675875
21701053,Brooklyn Nets,Memphis Grizzlies,1355.3966485151248,1340.6426930408445,1359.615292368012,1336.4240491879573
21701055,New York Knicks,Chicago Bulls,1384.0164171740971,1384.272563845798,1396.2696080397477,1372.0193729801474
21701062,Utah Jazz,Atlanta Hawks,1618.419726415801,1348.9503929308585,1615.0765975176773,1352.2935218289822
21701059,Boston Celtics,Oklahoma City Thunder,1598.1723459619998,1595.459079731207,1601.3846533414887,1592.2467723517182
21701064,Portland Trail Blazers,Houston Rockets,1614.790354784741,1753.3966636919731,1613.827404859055,1754.3596136176593
21701060,Minnesota Timberwolves,LA Clippers,1545.7273937472758,1557.0163181789333,1556.3759436178166,1546.3677683083924
21701061,New Orleans Pelicans,Dallas Mavericks,1521.205471223469,1424.8350520597805,1526.571874502696,1419.4686487805536
21701058,Orlando Magic,Toronto Raptors,1354.2462949474793,1716.0645995091181,1353.2660733072994,1717.044821149298
21701063,Phoenix Suns,Detroit Pistons,1264.0117744480626,1432.3909041675875,1253.2354082732923,1443.1672703423578
21701066,Philadelphia 76ers,Memphis Grizzlies,1546.9555351409754,1336.4240491879573,1550.6257665385847,1332.753817790348
21701065,Cleveland Cavaliers,Toronto Raptors,1513.6359423391327,1717.044821149298,1520.216676337689,1710.4640871507418
21701069,Chicago Bulls,Denver Nuggets,1372.0193729801474,1536.402187563301,1358.9098865673716,1549.5116739760767
21700809,New Orleans Pelicans,Indiana Pacers,1526.571874502696,1524.8552550382847,1531.6195431823328,1519.8075863586478
21701070,Milwaukee Bucks,LA Clippers,1484.1678374220085,1546.3677683083924,1480.2421687583856,1550.2934369720153
21701067,Brooklyn Nets,Charlotte Hornets,1359.615292368012,1453.7136654297572,1356.8444645369098,1456.4844932608594
21701068,Miami Heat,New York Knicks,1524.269323187517,1396.2696080397477,1531.7536776451395,1388.7852535821253
21701071,San Antonio Spurs,Washington Wizards,1604.200083574053,1548.4714379126658,1609.899030100256,1542.772491386463
21701077,Sacramento Kings,Atlanta Hawks,1312.1237027041395,1352.2935218289822,1324.088040276937,1340.3291842561848
21701073,Orlando Magic,Philadelphia 76ers,1353.2660733072994,1550.6257665385847,1346.0849313613219,1557.8069084845622
21701072,Charlotte Hornets,Memphis Grizzlies,1456.4844932608594,1332.753817790348,1473.2465493900424,1315.991761661165
21701076,Dallas Mavericks,Utah Jazz,1419.4686487805536,1615.0765975176773,1417.193723005024,1617.351523293207
21701074,Houston Rockets,Detroit Pistons,1754.3596136176593,1443.1672703423578,1755.3802822809266,1442.1466016790905
21701075,New Orleans Pelicans,Los Angeles Lakers,1531.6195431823328,1455.297312265185,1534.8047417651253,1452.1121136823924
21701081,New York Knicks,Minnesota Timberwolves,1388.7852535821253,1556.3759436178166,1387.9344999683472,1557.2266972315947
21701080,Cleveland Cavaliers,Phoenix Suns,1520.216676337689,1253.2354082732923,1524.2072320959167,1249.2448525150646
21701084,Oklahoma City Thunder,Miami Heat,1592.2467723517182,1531.7536776451395,1596.9941142600244,1527.0063357368333
21701087,Golden State Warriors,Atlanta Hawks,1693.979998842992,1340.3291842561848,1695.44377834762,1338.8654047515568
21701078,Indiana Pacers,LA Clippers,1519.8075863586478,1550.2934369720153,1525.9189812094758,1544.1820421211874
21701079,Washington Wizards,Denver Nuggets,1542.772491386463,1549.5116739760767,1537.114407621055,1555.1697577414845
21701086,Portland Trail Blazers,Boston Celtics,1613.827404859055,1601.3846533414887,1610.9996597232941,1604.2123984772495
21701085,San Antonio Spurs,Utah Jazz,1609.899030100256,1617.351523293207,1615.0837126753656,1612.1668407180973
21701083,Chicago Bulls,Milwaukee Bucks,1358.9098865673716,1480.2421687583856,1352.3878588622279,1486.7641964635293
21701082,Toronto Raptors,Brooklyn Nets,1710.4640871507418,1356.8444645369098,1711.2598088862162,1356.0487428014353
21701090,Orlando Magic,Phoenix Suns,1346.0849313613219,1249.2448525150646,1350.0744792841956,1245.255304592191
21701089,Detroit Pistons,Chicago Bulls,1442.1466016790905,1352.3878588622279,1451.4980948410446,1343.0363657002738
21701093,Dallas Mavericks,Charlotte Hornets,1417.193723005024,1473.2465493900424,1415.8700811377687,1474.5701912572977
21701092,Memphis Grizzlies,Los Angeles Lakers,1315.991761661165,1452.1121136823924,1313.0423119071202,1455.0615634364372
21701088,Philadelphia 76ers,Minnesota Timberwolves,1557.8069084845622,1557.2266972315947,1567.1390939972637,1547.8945117188932
21701091,Houston Rockets,New Orleans Pelicans,1755.3802822809266,1534.8047417651253,1760.2590825806706,1529.9259414653814
21701101,Houston Rockets,Atlanta Hawks,1760.2590825806706,1338.8654047515568,1761.5855027233968,1337.5389846088306
21701095,Milwaukee Bucks,San Antonio Spurs,1486.7641964635293,1615.0837126753656,1492.6916723643455,1609.1562367745494
21701102,Golden State Warriors,Utah Jazz,1695.44377834762,1612.1668407180973,1679.2208916703414,1628.389727395376
21701099,Sacramento Kings,Boston Celtics,1324.088040276937,1604.2123984772495,1321.4577542043226,1606.8426845498639
21701097,Toronto Raptors,LA Clippers,1711.2598088862162,1544.1820421211874,1701.3822905135914,1554.0595604938121
21701094,Brooklyn Nets,Cleveland Cavaliers,1356.0487428014353,1524.2072320959167,1353.4761477591114,1526.7798271382405
21701100,Oklahoma City Thunder,Portland Trail Blazers,1596.9941142600244,1610.9996597232941,1596.9941142600244,1610.9996597232941
21701098,Washington Wizards,New York Knicks,1537.114407621055,1387.9344999683472,1535.260161470339,1389.7887461190633
21701096,Indiana Pacers,Miami Heat,1525.9189812094758,1527.0063357368333,1532.1537432989628,1520.7715736473463
21701104,Detroit Pistons,Los Angeles Lakers,1451.4980948410446,1455.0615634364372,1457.773519509181,1448.7861387683008
21701107,Phoenix Suns,Boston Celtics,1245.255304592191,1606.8426845498639,1244.0820249987853,1608.0159641432695
21701106,Minnesota Timberwolves,Memphis Grizzlies,1547.8945117188932,1313.0423119071202,1540.9645623586111,1319.9722612674022
21701105,Philadelphia 76ers,Denver Nuggets,1567.1390939972637,1555.1697577414845,1579.2127289924551,1543.096122746293
21701103,Charlotte Hornets,New York Knicks,1474.5701912572977,1389.7887461190633,1479.8953891711183,1384.4635482052427
21701112,New Orleans Pelicans,Portland Trail Blazers,1529.9259414653814,1610.9996597232941,1528.7173144071896,1612.2082867814859
21701114,Golden State Warriors,Indiana Pacers,1679.2208916703414,1532.1537432989628,1669.4458358106278,1541.9287991586764
21701111,Houston Rockets,Chicago Bulls,1761.5855027233968,1343.0363657002738,1763.5418523829817,1341.0800160406889
21701115,LA Clippers,Milwaukee Bucks,1554.0595604938121,1492.6916723643455,1559.203339780702,1487.5478930774557
21701108,Washington Wizards,San Antonio Spurs,1535.260161470339,1609.1562367745494,1545.1965029876592,1599.2198952572292
21701110,Miami Heat,Cleveland Cavaliers,1520.7715736473463,1526.7798271382405,1533.682444656196,1513.8689561293909
21701113,Sacramento Kings,Dallas Mavericks,1321.4577542043226,1415.8700811377687,1318.6902569951044,1418.6375783469869
21701109,Toronto Raptors,Denver Nuggets,1701.3822905135914,1543.096122746293,1703.770968593622,1540.7074446662625
21701119,Memphis Grizzlies,Portland Trail Blazers,1319.9722612674022,1612.2082867814859,1328.9080426592884,1603.2725053895997
21701123,Los Angeles Lakers,Dallas Mavericks,1448.7861387683008,1418.6375783469869,1456.1035653544805,1411.3201517608072
21701122,Phoenix Suns,LA Clippers,1244.0820249987853,1559.203339780702,1241.6714092148245,1561.6139555646628
21701118,Philadelphia 76ers,New York Knicks,1579.2127289924551,1384.4635482052427,1583.7678587910095,1379.9084184066883
21701120,Minnesota Timberwolves,Atlanta Hawks,1540.9645623586111,1337.5389846088306,1544.4166171501972,1334.0869298172445
21701117,Orlando Magic,Brooklyn Nets,1350.0744792841956,1353.4761477591114,1345.2913838053923,1358.2592432379147
21701116,Charlotte Hornets,Cleveland Cavaliers,1479.8953891711183,1513.8689561293909,1470.8823250544388,1522.8820202460704
21701121,Utah Jazz,Boston Celtics,1628.389727395376,1608.0159641432695,1628.389727395376,1608.0159641432695
21701125,Miami Heat,Chicago Bulls,1533.682444656196,1341.0800160406889,1537.1468000891048,1337.61566060778
21701124,Detroit Pistons,Washington Wizards,1457.773519509181,1545.1965029876592,1468.6103144367082,1534.3597080601319
21701127,Sacramento Kings,Indiana Pacers,1318.6902569951044,1541.9287991586764,1318.6902569951044,1541.9287991586764
21701128,Golden State Warriors,Milwaukee Bucks,1669.4458358106278,1487.5478930774557,1661.5481626663216,1495.445566221762
21701126,San Antonio Spurs,Oklahoma City Thunder,1599.2198952572292,1596.9941142600244,1604.2566352962133,1591.9573742210403
21701132,Houston Rockets,Phoenix Suns,1763.5418523829817,1241.6714092148245,1763.7257939987153,1241.487467599091
21701133,Oklahoma City Thunder,Denver Nuggets,1591.9573742210403,1540.7074446662625,1588.9849166480562,1543.6799022392465
21701129,Orlando Magic,Chicago Bulls,1345.2913838053923,1337.61566060778,1339.4460478223834,1343.460996590789
21701134,Dallas Mavericks,Minnesota Timberwolves,1411.3201517608072,1544.4166171501972,1409.6048096977431,1546.1319592132613
21701136,Los Angeles Lakers,Milwaukee Bucks,1456.1035653544805,1495.445566221762,1454.7008397187153,1496.848291857527
21701130,Atlanta Hawks,Philadelphia 76ers,1334.0869298172445,1583.7678587910095,1331.333831731251,1586.520956877003
21701131,Cleveland Cavaliers,New Orleans Pelicans,1522.8820202460704,1528.7173144071896,1528.6270749810978,1522.9722596721622
21701135,Utah Jazz,Memphis Grizzlies,1628.389727395376,1328.9080426592884,1630.1822557252997,1327.1155143293647
21701137,Portland Trail Blazers,LA Clippers,1603.2725053895997,1561.6139555646628,1609.7896515684342,1555.0968093858282
21701141,Miami Heat,Brooklyn Nets,1537.1468000891048,1358.2592432379147,1533.8713613664981,1361.5346819605213
21701138,Washington Wizards,Charlotte Hornets,1534.3597080601319,1470.8823250544388,1542.1464199560498,1463.0956131585208
21701139,New York Knicks,Detroit Pistons,1379.9084184066883,1468.6103144367082,1377.080045871588,1471.4386869718085
21701140,Boston Celtics,Toronto Raptors,1608.0159641432695,1703.770968593622,1619.0298988542133,1692.7570338826781
21701142,Sacramento Kings,Golden State Warriors,1318.6902569951044,1661.5481626663216,1315.9002211259403,1664.3381985354856
21701155,Los Angeles Lakers,Sacramento Kings,1454.7008397187153,1315.9002211259403,1451.4920755419537,1319.108985302702
21701145,San Antonio Spurs,Houston Rockets,1604.2566352962133,1763.7257939987153,1620.5549873962316,1747.427441898697
21701146,LA Clippers,Indiana Pacers,1555.0968093858282,1541.9287991586764,1550.1683428678957,1546.857265676609
21701154,Portland Trail Blazers,Memphis Grizzlies,1609.7896515684342,1327.1155143293647,1612.3516984534278,1324.553467444371
21701147,Atlanta Hawks,Orlando Magic,1331.333831731251,1339.4460478223834,1337.683900464281,1333.0959790893535
21701148,Brooklyn Nets,Detroit Pistons,1361.5346819605213,1471.4386869718085,1355.2598568301494,1477.7135121021804
21701149,Cleveland Cavaliers,Dallas Mavericks,1528.6270749810978,1409.6048096977431,1533.7156837136058,1404.5162009652352
21701152,Denver Nuggets,Milwaukee Bucks,1543.6799022392465,1496.848291857527,1547.335810066776,1493.1923840299976
21701143,Charlotte Hornets,Philadelphia 76ers,1463.0956131585208,1586.520956877003,1454.6309914407764,1594.9855785947475
21701144,Chicago Bulls,Washington Wizards,1343.460996590789,1542.1464199560498,1361.9682815281978,1523.639135018641
21701151,Minnesota Timberwolves,Utah Jazz,1546.1319592132613,1630.1822557252997,1532.4788435861522,1643.8353713524089
21701150,New Orleans Pelicans,Oklahoma City Thunder,1522.9722596721622,1588.9849166480562,1520.74828004173,1591.2088962784885
21701153,Golden State Warriors,Phoenix Suns,1664.3381985354856,1241.487467599091,1665.2013362887603,1240.6243298458162
21701160,Chicago Bulls,Charlotte Hornets,1361.9682815281978,1454.6309914407764,1369.6568900914688,1446.9423828775055
21701162,Milwaukee Bucks,Boston Celtics,1493.1923840299976,1619.0298988542133,1499.8699983312943,1612.3522845529167
21701168,LA Clippers,San Antonio Spurs,1550.1683428678957,1620.5549873962316,1555.482060516024,1615.2412697481034
21701163,Oklahoma City Thunder,Golden State Warriors,1591.2088962784885,1665.2013362887603,1589.968164632676,1666.4420679345728
21701161,Houston Rockets,Washington Wizards,1747.427441898697,1523.639135018641,1751.1567083859293,1519.9098685314086
21701166,Utah Jazz,Los Angeles Lakers,1643.8353713524089,1451.4920755419537,1646.4858736300619,1448.8415732643007
21701157,Philadelphia 76ers,Brooklyn Nets,1594.9855785947475,1355.2598568301494,1599.7720864321427,1350.4733489927542
21701164,Dallas Mavericks,Portland Trail Blazers,1404.5162009652352,1612.3516984534278,1413.663433110831,1603.204466307832
21701158,Miami Heat,Atlanta Hawks,1533.8713613664981,1337.683900464281,1535.5964600563786,1335.9588017744004
21701167,Phoenix Suns,Sacramento Kings,1240.6243298458162,1319.108985302702,1246.0282288118801,1313.705086336638
21701165,Denver Nuggets,Indiana Pacers,1547.335810066776,1546.857265676609,1551.8213925369482,1542.3716832064367
21701159,New York Knicks,Orlando Magic,1377.080045871588,1333.0959790893535,1357.7445456830867,1352.4314792778548
21701156,Cleveland Cavaliers,Toronto Raptors,1533.7156837136058,1692.7570338826781,1542.3146581957647,1684.1580594005193
21701173,New Orleans Pelicans,Memphis Grizzlies,1520.74828004173,1324.553467444371,1527.1657669854858,1318.1359805006152
21701169,Detroit Pistons,Philadelphia 76ers,1477.7135121021804,1599.7720864321427,1474.589187378848,1602.896411155475
21701172,Atlanta Hawks,Miami Heat,1335.9588017744004,1535.5964600563786,1325.9756459659307,1545.5796158648484
21701174,Los Angeles Lakers,San Antonio Spurs,1448.8415732643007,1615.2412697481034,1460.5021654486197,1603.5806775637843
21701170,Orlando Magic,Dallas Mavericks,1352.4314792778548,1413.663433110831,1358.9902525247135,1407.1046598639723
21701171,Toronto Raptors,Boston Celtics,1684.1580594005193,1612.3522845529167,1693.0238921040693,1603.4864518493666
21701176,Cleveland Cavaliers,Washington Wizards,1542.3146581957647,1519.9098685314086,1546.9298172149931,1515.2947095121801
21701179,Utah Jazz,LA Clippers,1646.4858736300619,1555.482060516024,1655.7809606075361,1546.1869735385496
21701175,Indiana Pacers,Golden State Warriors,1542.3716832064367,1666.4420679345728,1559.6152506371338,1649.1985005038757
21701177,Houston Rockets,Portland Trail Blazers,1751.1567083859293,1603.204466307832,1753.082732790151,1601.2784419036102
21701178,Milwaukee Bucks,Brooklyn Nets,1499.8699983312943,1350.4733489927542,1493.1495820403795,1357.1937652836689
21701180,Denver Nuggets,Minnesota Timberwolves,1551.8213925369482,1532.4788435861522,1556.4990625045164,1527.801173618584
21701190,Los Angeles Lakers,Minnesota Timberwolves,1460.5021654486197,1527.801173618584,1450.0022005249596,1538.3011385422442
21701181,Detroit Pistons,Dallas Mavericks,1474.589187378848,1407.1046598639723,1479.587411104531,1402.1064361382894
21701182,Orlando Magic,Charlotte Hornets,1358.9902525247135,1446.9423828775055,1339.2089296205734,1466.7237057816455
21701188,Memphis Grizzlies,Sacramento Kings,1318.1359805006152,1313.705086336638,1315.3409524226572,1316.500114414596
21701184,Washington Wizards,Atlanta Hawks,1515.2947095121801,1325.9756459659307,1510.7457623754342,1330.5245931026766
21701183,Philadelphia 76ers,Cleveland Cavaliers,1602.896411155475,1546.9298172149931,1605.9259558216772,1543.900272548791
21701187,Toronto Raptors,Indiana Pacers,1693.0238921040693,1559.6152506371338,1699.8151912559356,1552.8239514852676
21701185,Boston Celtics,Chicago Bulls,1603.4864518493666,1369.6568900914688,1605.5970212005357,1367.5463207402997
21701189,Phoenix Suns,New Orleans Pelicans,1246.0282288118801,1527.1657669854858,1241.4722185766,1531.721777220766
21701186,New York Knicks,Miami Heat,1357.7445456830867,1545.5796158648484,1379.2649951842134,1524.0591663637217
21701194,Houston Rockets,Oklahoma City Thunder,1753.082732790151,1589.968164632676,1748.584463597922,1594.4664338249052
21701192,New York Knicks,Milwaukee Bucks,1379.2649951842134,1493.1495820403795,1372.5452728082626,1499.8693044163304
21701196,San Antonio Spurs,Portland Trail Blazers,1603.5806775637843,1601.2784419036102,1612.3472962590902,1592.5118232083043
21701193,Chicago Bulls,Brooklyn Nets,1367.5463207402997,1357.1937652836689,1346.2811337300025,1378.4589522939661
21701191,LA Clippers,Denver Nuggets,1546.1869735385496,1556.4990625045164,1532.0009758589702,1570.6850601840958
21701195,Golden State Warriors,New Orleans Pelicans,1649.1985005038757,1531.721777220766,1644.8236943512773,1536.0965833733644
21701203,Phoenix Suns,Golden State Warriors,1241.4722185766,1644.8236943512773,1239.35199250134,1646.9439204265373
21701197,Charlotte Hornets,Indiana Pacers,1466.7237057816455,1552.8239514852676,1463.867394174215,1555.6802630926982
21701198,Philadelphia 76ers,Dallas Mavericks,1605.9259558216772,1402.1064361382894,1609.3706036645613,1398.6617882954054
21701199,Memphis Grizzlies,Detroit Pistons,1315.3409524226572,1479.587411104531,1329.0674185670384,1465.8609449601497
21701202,Boston Celtics,Atlanta Hawks,1605.5970212005357,1330.5245931026766,1600.9716103806622,1335.15000392255
21701201,Los Angeles Lakers,Utah Jazz,1450.0022005249596,1655.7809606075361,1444.7745634631754,1661.0085976693204
21701200,Toronto Raptors,Orlando Magic,1699.8151912559356,1339.2089296205734,1701.1444651891231,1337.8796556873858
21701211,Denver Nuggets,Portland Trail Blazers,1570.6850601840958,1592.5118232083043,1577.2594792729562,1585.937404119444
21701207,New York Knicks,Cleveland Cavaliers,1372.5452728082626,1543.900272548791,1366.8470838458124,1549.598461511241
21701209,Minnesota Timberwolves,Memphis Grizzlies,1538.3011385422442,1329.0674185670384,1542.8443229688569,1324.5242341404257
21701205,Brooklyn Nets,Chicago Bulls,1378.4589522939661,1346.2811337300025,1385.2605754007016,1339.479510623267
21701208,Milwaukee Bucks,Orlando Magic,1499.8693044163304,1337.8796556873858,1505.0768873629113,1332.6720727408049
