GAME_DATE,SEASON,TEAM_HOME,TEAM_AWAY,TARGET
2021-01-14,2020,18,11,1
2021-01-12,2020,18,11,1
2021-04-13,2020,19,11,1
2021-04-11,2020,20,11,0
2021-02-18,2020,21,11,0
2021-04-21,2020,22,11,0
2021-02-22,2020,23,11,0
2021-01-22,2020,24,11,1
2021-01-20,2020,24,11,0
2021-02-13,2020,25,11,1
2021-03-17,2020,26,11,1
2021-01-09,2020,27,11,0
2021-05-16,2020,28,11,0
2021-05-02,2020,29,11,0
2021-03-26,2020,29,11,1
2021-04-14,2020,13,12,0
2021-01-18,2020,14,12,1
2020-12-27,2020,15,12,1
2021-04-11,2020,16,12,0
2021-01-11,2020,16,12,0
2021-05-13,2020,17,12,0
2021-03-17,2020,18,12,0
2021-02-10,2020,19,12,1
2021-04-02,2020,20,12,0
2021-04-03,2020,21,12,0
2021-05-10,2020,22,12,1
2021-02-14,2020,23,12,1
2021-01-27,2020,24,12,0
2021-02-12,2020,25,12,1
2021-03-04,2020,26,12,0
2021-03-15,2020,27,12,0
2021-03-13,2020,27,12,0
2021-01-13,2020,28,12,0
2021-04-27,2020,29,12,0
2021-01-30,2020,29,12,1
2021-03-29,2020,14,13,1
2021-02-21,2020,15,13,1
2021-05-09,2020,16,13,0
2021-04-07,2020,17,13,1
2021-04-03,2020,18,13,1
2021-03-19,2020,19,13,1
2021-03-18,2020,19,13,0
2021-01-07,2020,20,13,1
2021-04-21,2020,21,13,1
2021-04-20,2020,21,13,0
2021-02-03,2020,22,13,1
2021-02-06,2020,23,13,1
2021-02-05,2020,23,13,0
2021-02-14,2020,24,13,0
2021-04-24,2020,25,13,0
2020-12-26,2020,25,13,0
2021-04-02,2020,26,13,1
2021-02-27,2020,27,13,1
2021-05-11,2020,28,13,0
2021-02-12,2020,29,13,1
2021-01-13,2020,15,14,0
2021-03-19,2020,16,14,1
2021-04-29,2020,17,14,0
2021-03-17,2020,17,14,0
2021-04-14,2020,18,14,1
2021-02-06,2020,18,14,1
2021-02-16,2020,19,14,0
2021-03-23,2020,20,14,0
2021-02-15,2020,21,14,0
2021-03-01,2020,22,14,0
2021-01-29,2020,23,14,0
2021-04-27,2020,24,14,0
2021-04-21,2020,24,14,1
2021-03-24,2020,25,14,1
2021-01-08,2020,26,14,1
2021-01-31,2020,27,14,1
2021-03-26,2020,28,14,0
2021-02-09,2020,28,14,1
2020-12-27,2020,29,14,1
2021-02-17,2020,16,15,1
2021-01-02,2020,17,15,0
2020-12-23,2020,17,15,1
2021-03-16,2020,18,15,1
2021-05-07,2020,19,15,1
2021-01-24,2020,20,15,1
2021-01-22,2020,21,15,1
2021-03-02,2020,22,15,1
2021-03-13,2020,23,15,0
2020-12-31,2020,24,15,1
2021-01-26,2020,25,15,1
2021-05-03,2020,26,15,0
2021-02-12,2020,27,15,0
2021-04-03,2020,28,15,0
2021-02-28,2020,28,15,0
2021-01-11,2020,29,15,1
2021-01-22,2020,17,16,1
2021-05-16,2020,18,16,1
2021-05-14,2020,18,16,1
2021-02-14,2020,19,16,1
2021-02-09,2020,20,16,1
2021-02-12,2020,21,16,0
2021-03-12,2020,22,16,1
2020-12-29,2020,23,16,0
2021-04-16,2020,24,16,1
2021-01-31,2020,24,16,1
2021-04-03,2020,25,16,1
2021-04-30,2020,26,16,1
2020-12-27,2020,27,16,0
2020-12-26,2020,27,16,0
2021-05-03,2020,28,16,0
2021-05-07,2020,29,16,1
2021-03-01,2020,18,17,1
2021-03-13,2020,19,17,0
2021-01-14,2020,20,17,0
2021-01-11,2020,21,17,1
2021-04-03,2020,22,17,0
2021-05-01,2020,23,17,0
2021-05-16,2020,24,17,0
2021-04-16,2020,25,17,1
2021-04-11,2020,26,17,0
2021-05-03,2020,27,17,1
2021-03-29,2020,27,17,1
2021-02-11,2020,28,17,0
2021-01-29,2020,29,17,1
2021-01-27,2020,29,17,0
2021-02-13,2020,19,18,1
2021-02-11,2020,20,18,1
2021-02-09,2020,21,18,0
2021-05-02,2020,22,18,0
2021-04-10,2020,23,18,0
2021-02-23,2020,24,18,0
2021-02-21,2020,24,18,1
2021-02-15,2020,25,18,1
2021-01-16,2020,26,18,1
2021-03-12,2020,27,18,0
2021-01-25,2020,28,18,1
2021-01-23,2020,28,18,0
2021-02-03,2020,29,18,0
2021-03-11,2020,20,19,0
2020-12-27,2020,21,19,0
2020-12-26,2020,21,19,1
2021-05-16,2020,22,19,0
2021-05-15,2020,22,19,0
2021-05-02,2020,23,19,0
2021-03-26,2020,24,19,0
2020-12-31,2020,25,19,0
2021-02-20,2020,26,19,0
2021-01-18,2020,26,19,1
2021-01-11,2020,27,19,1
2021-01-08,2020,28,19,1
2021-03-28,2020,29,19,0
2021-05-05,2020,2,20,0
2021-01-13,2020,21,20,0
2021-01-09,2020,21,20,0
2021-04-16,2020,22,20,0
2021-02-16,2020,23,20,0
2021-03-28,2020,24,20,0
2021-05-12,2020,25,20,0
2021-04-08,2020,25,20,1
2021-04-28,2020,26,20,0
2021-02-02,2020,27,20,0
2021-03-31,2020,28,20,0
2021-04-18,2020,29,20,1
2021-03-22,2020,2,21,0
2021-03-31,2020,22,21,1
2021-03-29,2020,22,21,0
2021-05-04,2020,23,21,0
2021-01-29,2020,24,21,0
2021-04-10,2020,25,21,1
2021-05-14,2020,26,21,1
2021-05-13,2020,26,21,1
2021-03-17,2020,27,21,0
2021-02-26,2020,28,21,0
2021-03-15,2020,29,21,1
2021-03-19,2020,2,22,0
2021-02-24,2020,23,22,1
2021-01-12,2020,23,22,0
2021-04-14,2020,24,22,1
2021-05-05,2020,25,22,1
2021-05-03,2020,25,22,1
2020-12-23,2020,26,22,0
2021-04-26,2020,27,22,0
2021-03-15,2020,28,22,0
2021-02-14,2020,29,22,0
2021-02-21,2020,2,23,0
2021-04-18,2020,24,23,1
2021-04-13,2020,25,23,1
2021-02-17,2020,26,23,1
2021-04-19,2020,27,23,1
2021-04-16,2020,28,23,1
2020-12-26,2020,29,23,0
2021-04-10,2020,2,24,0
2021-03-21,2020,2,24,1
2021-05-01,2020,25,24,1
2021-02-08,2020,26,24,0
2021-02-10,2020,27,24,0
2021-03-29,2020,28,24,1
2021-03-17,2020,28,24,1
2021-03-13,2020,29,24,1
2021-01-12,2020,2,25,0
2021-03-31,2020,26,25,0
2021-03-18,2020,27,25,1
2021-01-10,2020,28,25,0
2021-02-05,2020,29,25,0
2021-01-11,2020,2,26,0
2021-03-02,2020,27,26,0
2021-05-06,2020,28,26,1
2021-01-01,2020,29,26,0
2021-04-30,2020,2,27,0
2021-04-01,2020,28,27,1
2021-02-07,2020,29,27,1
2021-01-27,2020,2,28,1
2021-05-01,2020,29,28,1
2021-03-11,2020,29,28,1
2020-12-23,2020,2,29,1
