GAME_DATE,SEASON,TEAM_HOME,TEAM_AWAY,TARGET
2022-02-12,2021,24,6,0
2022-02-02,2021,25,6,1
2021-10-26,2021,25,6,1
2021-11-03,2021,26,6,1
2021-11-01,2021,26,6,1
2022-03-16,2021,27,6,0
2022-01-25,2021,28,6,0
2022-03-28,2021,29,6,0
2022-01-31,2021,8,7,0
2022-02-14,2021,9,7,1
2021-11-28,2021,9,7,0
2022-03-05,2021,10,7,1
2021-10-19,2021,10,7,0
2022-03-23,2021,11,7,0
2022-01-13,2021,12,7,1
2022-03-01,2021,13,7,1
2022-01-16,2021,13,7,1
2021-11-16,2021,14,7,0
2021-12-14,2021,15,7,0
2022-03-22,2021,16,7,1
2021-12-13,2021,17,7,0
2021-12-11,2021,18,7,1
2021-12-25,2021,19,7,0
2021-11-30,2021,19,7,1
2022-02-24,2021,20,7,0
2022-04-03,2021,21,7,0
2021-10-24,2021,21,7,0
2022-04-09,2021,22,7,0
2022-02-01,2021,22,7,0
2022-02-07,2021,23,7,0
2021-10-26,2021,23,7,0
2021-12-18,2021,24,7,1
2022-02-09,2021,25,7,1
2022-01-01,2021,25,7,0
2022-03-28,2021,26,7,1
2022-01-11,2021,26,7,1
2022-03-27,2021,27,7,1
2021-11-19,2021,28,7,0
2021-11-14,2021,29,7,1
2022-02-17,2021,9,8,1
2021-11-02,2021,10,8,1
2021-10-31,2021,10,8,1
2022-03-07,2021,11,8,1
2021-12-22,2021,12,8,1
2021-10-20,2021,13,8,1
2022-04-05,2021,14,8,1
2021-11-20,2021,15,8,1
2022-02-25,2021,16,8,1
2021-12-23,2021,17,8,1
2022-01-03,2021,18,8,1
2022-02-16,2021,19,8,1
2021-11-04,2021,19,8,1
2022-03-26,2021,20,8,0
2022-03-25,2021,20,8,0
2022-01-16,2021,21,8,0
2022-01-14,2021,21,8,1
2022-02-04,2021,22,8,1
2022-01-12,2021,22,8,0
2021-12-01,2021,23,8,0
2021-11-17,2021,23,8,1
2022-04-08,2021,24,8,1
2022-02-14,2021,25,8,1
2022-01-19,2021,25,8,0
2021-12-11,2021,26,8,1
2021-11-15,2021,26,8,1
2022-01-05,2021,27,8,0
2021-12-18,2021,28,8,0
2021-12-27,2021,29,8,1
2022-02-25,2021,10,9,0
2021-12-03,2021,10,9,0
2022-01-28,2021,11,9,1
2022-04-01,2021,12,9,0
2021-11-05,2021,13,9,0
2021-11-03,2021,13,9,0
2022-01-01,2021,14,9,0
2022-01-23,2021,15,9,1
2022-01-26,2021,16,9,0
2022-01-31,2021,17,9,1
2022-01-21,2021,18,9,0
2022-02-15,2021,19,9,1
2022-01-06,2021,19,9,1
2021-12-06,2021,20,9,0
2021-10-29,2021,20,9,1
2021-12-22,2021,21,9,0
2021-12-04,2021,21,9,1
2022-01-15,2021,22,9,1
2021-12-18,2021,23,9,1
2021-12-31,2021,24,9,1
2022-03-18,2021,25,9,1
2021-12-15,2021,25,9,1
2022-02-08,2021,26,9,1
2021-11-18,2021,26,9,1
2022-01-25,2021,27,9,0
2022-03-13,2021,28,9,0
2022-01-30,2021,29,9,0
2022-01-23,2021,11,10,1
2021-11-17,2021,12,10,1
2022-03-16,2021,13,10,1
2021-12-17,2021,13,10,1
2022-01-25,2021,14,10,0
2021-11-23,2021,15,10,1
2022-01-21,2021,16,10,0
2021-11-24,2021,17,10,0
2022-01-27,2021,18,10,1
2022-04-05,2021,19,10,1
2022-03-13,2021,19,10,1
2022-02-09,2021,20,10,1
2021-11-06,2021,20,10,1
2022-01-12,2021,21,10,1
2021-11-30,2021,21,10,0
2022-03-07,2021,22,10,1
2021-10-26,2021,22,10,0
2021-12-10,2021,23,10,0
2021-10-27,2021,23,10,1
2022-03-18,2021,24,10,0
2022-03-31,2021,25,10,1
2021-12-29,2021,26,10,1
2021-12-09,2021,26,10,1
2022-03-19,2021,27,10,1
2021-11-21,2021,28,10,0
2022-01-28,2021,29,10,1
2022-03-02,2021,12,11,1
2021-12-04,2021,12,11,1
2021-11-24,2021,13,11,1
2022-03-03,2021,14,11,0
2021-10-27,2021,14,11,0
2022-02-25,2021,15,11,0
2022-04-10,2021,16,11,1
2021-12-17,2021,16,11,0
2021-12-03,2021,17,11,0
2021-10-23,2021,17,11,1
2022-03-21,2021,18,11,1
2021-12-15,2021,18,11,0
2022-01-08,2021,19,11,0
2022-01-05,2021,20,11,0
2022-01-02,2021,21,11,1
2022-02-03,2021,22,11,0
2021-11-15,2021,23,11,0
2022-04-03,2021,24,11,0
2022-02-01,2021,24,11,1
2021-11-13,2021,25,11,0
2021-10-30,2021,26,11,0
2022-02-07,2021,27,11,0
2021-11-20,2021,27,11,1
2021-12-19,2021,28,11,1
2021-11-23,2021,28,11,0
2022-02-17,2021,29,11,0
2022-02-05,2021,29,11,0
2022-03-19,2021,13,12,1
2022-03-31,2021,14,12,0
2022-01-07,2021,14,12,0
2021-12-12,2021,15,12,0
2021-11-10,2021,15,12,0
2021-12-30,2021,16,12,0
2021-12-28,2021,16,12,0
2021-11-28,2021,17,12,0
2021-10-25,2021,17,12,0
2022-03-29,2021,18,12,0
2021-11-09,2021,18,12,0
2022-02-10,2021,19,12,1
2022-02-05,2021,20,12,0
2022-03-16,2021,21,12,0
2021-10-23,2021,22,12,0
2022-03-08,2021,23,12,0
2021-12-02,2021,24,12,1
2022-03-14,2021,25,12,0
2022-03-26,2021,26,12,1
2021-11-07,2021,27,12,1
2022-04-08,2021,28,12,0
2021-11-02,2021,28,12,0
2022-01-10,2021,29,12,1
2022-01-08,2021,29,12,1
2021-12-03,2021,14,13,1
2022-01-18,2021,15,13,0
2022-03-11,2021,16,13,1
2022-02-13,2021,17,13,0
2021-11-27,2021,18,13,0
2022-01-28,2021,19,13,1
2022-01-25,2021,20,13,0
2021-12-12,2021,20,13,0
2022-02-09,2021,21,13,1
2022-02-08,2021,21,13,0
2022-03-14,2021,22,13,0
2022-03-04,2021,23,13,0
2022-01-07,2021,23,13,0
2022-03-30,2021,24,13,1
2021-12-31,2021,25,13,1
2021-12-23,2021,25,13,1
2022-01-13,2021,26,13,1
2021-11-08,2021,26,13,1
2021-12-01,2021,27,13,1
2022-02-03,2021,28,13,0
2021-11-26,2021,29,13,1
2022-04-06,2021,15,14,0
2022-02-16,2021,15,14,0
2022-03-15,2021,16,14,0
2021-11-10,2021,16,14,0
2022-01-05,2021,17,14,0
2022-03-10,2021,18,14,0
2021-10-22,2021,18,14,0
2022-02-01,2021,19,14,1
2022-01-10,2021,20,14,1
2022-02-02,2021,21,14,1
2022-01-21,2021,22,14,0
2021-11-14,2021,23,14,0
2022-03-01,2021,24,14,1
2021-11-07,2021,24,14,0
2022-02-04,2021,25,14,1
2022-03-23,2021,26,14,1
2022-02-10,2021,27,14,1
2022-01-19,2021,27,14,0
2021-12-12,2021,28,14,0
2021-11-05,2021,28,14,0
2022-03-08,2021,29,14,0
2022-04-03,2021,16,15,0
2021-10-22,2021,16,15,0
2021-12-08,2021,17,15,1
2021-11-03,2021,17,15,1
2022-03-02,2021,18,15,1
2021-11-08,2021,18,15,0
2022-03-04,2021,19,15,1
2022-02-12,2021,20,15,1
2022-03-07,2021,21,15,0
2021-12-07,2021,22,15,0
2021-12-31,2021,23,15,1
2022-01-02,2021,24,15,1
2021-12-10,2021,24,15,1
2022-02-07,2021,25,15,1
2022-03-11,2021,26,15,1
2022-04-08,2021,27,15,0
2022-03-27,2021,28,15,0
2021-12-29,2021,28,15,0
2022-03-23,2021,29,15,0
2021-11-12,2021,29,15,1
2022-02-02,2021,17,16,0
2022-01-19,2021,18,16,1
2021-11-29,2021,18,16,1
2022-02-12,2021,19,16,1
2022-02-08,2021,20,16,0
2021-12-08,2021,21,16,1
2021-10-20,2021,22,16,1
2022-03-23,2021,23,16,1
2022-03-04,2021,24,16,0
2021-10-29,2021,24,16,1
2022-02-11,2021,25,16,1
2022-03-05,2021,26,16,1
2022-03-30,2021,27,16,1
2022-01-12,2021,27,16,1
2022-01-08,2021,28,16,1
2021-10-30,2021,28,16,1
2022-04-07,2021,29,16,1
2022-01-14,2021,29,16,0
2022-04-09,2021,18,17,1
2022-01-22,2021,19,17,1
2021-11-05,2021,20,17,1
2021-11-07,2021,21,17,0
2022-03-12,2021,22,17,0
2022-01-28,2021,23,17,0
2022-03-26,2021,24,17,1
2021-10-27,2021,24,17,1
2021-11-11,2021,25,17,0
2022-03-24,2021,26,17,1
2022-03-06,2021,27,17,1
2021-10-22,2021,27,17,1
2022-03-04,2021,28,17,1
2021-11-17,2021,28,17,1
2021-11-19,2021,29,17,1
2021-10-20,2021,29,17,1
2022-03-27,2021,19,18,1
2021-11-20,2021,20,18,1
2021-11-22,2021,21,18,0
2022-01-23,2021,22,18,0
2021-10-24,2021,23,18,0
2022-04-07,2021,24,18,1
2021-12-28,2021,24,18,0
2021-11-16,2021,25,18,1
2021-12-13,2021,26,18,1
2022-01-17,2021,27,18,1
2021-12-26,2021,27,18,0
2022-03-31,2021,28,18,1
2021-11-04,2021,28,18,0
2021-12-08,2021,29,18,0
2021-12-06,2021,29,18,0
2021-12-14,2021,20,19,0
2021-10-23,2021,20,19,1
2022-03-20,2021,21,19,0
2021-11-08,2021,21,19,0
2022-01-17,2021,22,19,0
2021-11-22,2021,22,19,0
2022-04-03,2021,23,19,1
2022-02-24,2021,23,19,0
2022-01-11,2021,24,19,0
2022-04-08,2021,25,19,0
2022-01-26,2021,25,19,0
2022-04-01,2021,26,19,1
2021-11-12,2021,26,19,0
2022-02-05,2021,27,19,0
2022-01-16,2021,28,19,0
2022-01-02,2021,29,19,0
2021-11-24,2021,21,20,1
2022-04-03,2021,22,20,1
2022-04-01,2021,22,20,1
2022-04-05,2021,23,20,1
2022-01-31,2021,23,20,1
2022-01-23,2021,24,20,0
2022-03-09,2021,25,20,1
2021-11-29,2021,25,20,1
2022-02-16,2021,26,20,0
2021-12-19,2021,26,20,0
2022-01-15,2021,27,20,0
2022-03-21,2021,28,20,0
2021-10-31,2021,29,20,1
2022-03-03,2021,22,21,0
2021-11-10,2021,22,21,1
2022-02-28,2021,23,21,0
2021-11-12,2021,23,21,1
2021-12-13,2021,24,21,1
2022-03-12,2021,25,21,1
2021-11-02,2021,25,21,1
2021-11-28,2021,26,21,1
2022-02-12,2021,27,21,0
2021-11-15,2021,28,21,0
2021-12-10,2021,29,21,1
2022-02-16,2021,23,22,0
2021-11-07,2021,23,22,1
2022-01-04,2021,24,22,1
2021-12-17,2021,25,22,0
2022-02-28,2021,26,22,1
2021-12-31,2021,26,22,1
2022-02-25,2021,27,22,0
2022-01-01,2021,28,22,1
2022-03-05,2021,29,22,1
2021-12-08,2021,24,23,0
2022-04-06,2021,25,23,1
2021-10-20,2021,25,23,1
2021-12-20,2021,26,23,0
2021-12-02,2021,26,23,1
2022-01-11,2021,27,23,1
2021-12-06,2021,28,23,0
2022-01-21,2021,29,23,1
2021-11-18,2021,25,24,1
2021-11-24,2021,26,24,0
2022-01-21,2021,27,24,0
2021-11-03,2021,27,24,0
2022-01-14,2021,28,24,1
2022-02-25,2021,29,24,1
2022-02-07,2021,29,24,0
2022-01-28,2021,26,25,1
2021-12-11,2021,27,25,0
2022-01-10,2021,28,25,1
2022-03-25,2021,29,25,1
2021-11-05,2021,27,26,1
2022-02-10,2021,28,26,0
2022-02-12,2021,29,26,0
2022-03-25,2021,28,27,0
2021-12-08,2021,28,27,0
2022-04-10,2021,29,27,1
2021-11-17,2021,29,27,1
2022-02-27,2021,29,28,0
2022-01-05,2021,29,28,1
